pp_no,emotion,trial,muscle,bin,zdiff
pp457,232,trial5,brow,diff_bin3,0.0740173476419859
pp457,232,trial5,brow,diff_bin4,-0.1347522428724356
pp457,232,trial5,brow,diff_bin5,-0.07116103265437253
pp457,232,trial5,brow,diff_bin6,-0.17175503950209603
pp457,232,trial5,cheek,diff_bin1,-0.06620085549130872
pp457,232,trial5,cheek,diff_bin2,-0.10823593642229379
pp457,232,trial5,cheek,diff_bin3,-0.08259277826439582
pp457,232,trial5,cheek,diff_bin4,-0.1117886922164607
pp457,232,trial5,cheek,diff_bin5,-0.12395951899647806
pp457,232,trial5,cheek,diff_bin6,-0.20482868306370383
pp457,232,trial6,brow,diff_bin1,0.12311540403400995
pp457,232,trial6,brow,diff_bin2,0.274864484240146
pp457,232,trial6,brow,diff_bin3,0.26287501392176804
pp457,232,trial6,brow,diff_bin4,0.045924373072453395
pp457,232,trial6,brow,diff_bin5,-0.06301524546747445
pp457,232,trial6,brow,diff_bin6,-0.05823121172278839
pp457,232,trial6,cheek,diff_bin1,0.0235326101613631
pp457,232,trial6,cheek,diff_bin2,0.08994452045232515
pp457,232,trial6,cheek,diff_bin3,0.2560446477796152
pp457,232,trial6,cheek,diff_bin4,0.24352206300017532
pp457,232,trial6,cheek,diff_bin5,0.7460435409751146
pp457,232,trial6,cheek,diff_bin6,0.09166813464949541
pp457,232,trial7,brow,diff_bin1,-0.8211024010689104
pp457,232,trial7,brow,diff_bin2,-0.5113156459308225
pp457,232,trial7,brow,diff_bin3,-0.22727098882925179
pp457,232,trial7,brow,diff_bin4,-0.9062041315640633
pp457,232,trial7,brow,diff_bin5,-0.5688533490763714
pp457,232,trial7,brow,diff_bin6,-0.8341732745924754
pp457,232,trial7,cheek,diff_bin1,-0.29477320351602915
pp457,232,trial7,cheek,diff_bin2,0.015371824574761855
pp457,232,trial7,cheek,diff_bin3,-0.06307020929644869
pp457,232,trial7,cheek,diff_bin4,-0.3533057346199279
pp457,232,trial7,cheek,diff_bin5,-0.32822538926110595
pp457,232,trial7,cheek,diff_bin6,-0.2085221420576397
pp457,434,trial1,brow,diff_bin1,-2.831666047164894
pp457,434,trial1,brow,diff_bin2,-2.4140680942227255
pp457,434,trial1,brow,diff_bin3,-1.4788541462412537
pp457,434,trial1,brow,diff_bin4,-3.19426524361717
pp457,434,trial1,brow,diff_bin5,-3.1521610449108666
pp457,434,trial1,brow,diff_bin6,-3.57669408362543
pp457,434,trial1,cheek,diff_bin1,NA
pp457,434,trial1,cheek,diff_bin2,NA
pp457,434,trial1,cheek,diff_bin3,NA
pp457,434,trial1,cheek,diff_bin4,NA
pp457,434,trial1,cheek,diff_bin5,NA
pp457,434,trial1,cheek,diff_bin6,NA
pp457,434,trial2,brow,diff_bin1,0.10776418027342022
pp457,434,trial2,brow,diff_bin2,0.6509812207572598
pp457,434,trial2,brow,diff_bin3,1.0105948040126065
pp457,434,trial2,brow,diff_bin4,-0.12433785983117795
pp457,434,trial2,brow,diff_bin5,-0.3964283097623659
pp457,434,trial2,brow,diff_bin6,-0.33910218550478843
pp457,434,trial2,cheek,diff_bin1,0.9618118978208579
pp457,434,trial2,cheek,diff_bin2,0.9499928290402624
pp457,434,trial2,cheek,diff_bin3,2.5291048400476104
pp457,434,trial2,cheek,diff_bin4,0.37719010278071385
pp457,434,trial2,cheek,diff_bin5,0.6085413390008718
pp457,434,trial2,cheek,diff_bin6,-0.48729035659994646
pp457,434,trial3,brow,diff_bin1,NA
pp457,434,trial3,brow,diff_bin2,NA
pp457,434,trial3,brow,diff_bin3,NA
pp457,434,trial3,brow,diff_bin4,NA
pp457,434,trial3,brow,diff_bin5,NA
pp457,434,trial3,brow,diff_bin6,NA
pp457,434,trial3,cheek,diff_bin1,-0.6510337053311057
pp457,434,trial3,cheek,diff_bin2,-0.9236461548835193
pp457,434,trial3,cheek,diff_bin3,-0.9976912137619491
pp457,434,trial3,cheek,diff_bin4,-0.7124858278302111
pp457,434,trial3,cheek,diff_bin5,-0.7686264045380373
pp457,434,trial3,cheek,diff_bin6,-0.5857122448383533
pp457,434,trial4,brow,diff_bin1,-0.19774397957457945
pp457,434,trial4,brow,diff_bin2,-0.1954283661895595
pp457,434,trial4,brow,diff_bin3,-0.5159116095528671
pp457,434,trial4,brow,diff_bin4,-0.8128390700553614
pp457,434,trial4,brow,diff_bin5,-1.2299315845429315
pp457,434,trial4,brow,diff_bin6,-1.5463948290347829
pp457,434,trial4,cheek,diff_bin1,0.49580290018597006
pp457,434,trial4,cheek,diff_bin2,0.014738660175801471
pp457,434,trial4,cheek,diff_bin3,-0.05146219531550726
pp457,434,trial4,cheek,diff_bin4,0.2712757691546083
pp457,434,trial4,cheek,diff_bin5,0.5009737427774805
pp457,434,trial4,cheek,diff_bin6,-0.15424588274675266
pp457,434,trial5,brow,diff_bin1,0.1753871437456046
pp457,434,trial5,brow,diff_bin2,0.9783642867449671
pp457,434,trial5,brow,diff_bin3,0.5971931656818703
pp457,434,trial5,brow,diff_bin4,0.3887997154127314
pp457,434,trial5,brow,diff_bin5,0.06772875291617009
pp457,434,trial5,brow,diff_bin6,-0.06651805150166723
pp457,434,trial5,cheek,diff_bin1,0.49724510798360244
pp457,434,trial5,cheek,diff_bin2,-0.977500304595099
pp457,434,trial5,cheek,diff_bin3,-0.31528069488235877
pp457,434,trial5,cheek,diff_bin4,-1.4816750451673244
pp457,434,trial5,cheek,diff_bin5,-0.8670834685763864
pp457,434,trial5,cheek,diff_bin6,-1.8315687271928545
pp457,434,trial6,brow,diff_bin1,0.3465897272624424
pp457,434,trial6,brow,diff_bin2,0.10799926792672188
pp457,434,trial6,brow,diff_bin3,-0.2830455345750389
pp457,434,trial6,brow,diff_bin4,0.9073090435345806
pp457,434,trial6,brow,diff_bin5,0.3635748102134778
pp457,434,trial6,brow,diff_bin6,-0.4001074315365346
pp457,434,trial6,cheek,diff_bin1,-0.2311401814205044
pp457,434,trial6,cheek,diff_bin2,-0.7594103449531686
pp457,434,trial6,cheek,diff_bin3,-0.8838623251488382
pp457,434,trial6,cheek,diff_bin4,-0.3267480056635318
pp457,434,trial6,cheek,diff_bin5,-0.356577084014557
pp457,434,trial6,cheek,diff_bin6,-0.8501639088041657
pp457,434,trial7,brow,diff_bin1,-0.8084429309386232
pp457,434,trial7,brow,diff_bin2,-0.8848229094962894
pp457,434,trial7,brow,diff_bin3,-0.8793688759396938
pp457,434,trial7,brow,diff_bin4,-0.7619308387329158
pp457,434,trial7,brow,diff_bin5,-0.8864567686867348
pp457,434,trial7,brow,diff_bin6,-1.0132042769642535
pp457,434,trial7,cheek,diff_bin1,1.5922677601857487
pp457,434,trial7,cheek,diff_bin2,2.0935229093627674
pp457,434,trial7,cheek,diff_bin3,2.4856979029188784
pp457,434,trial7,cheek,diff_bin4,1.5682426888251944
pp457,434,trial7,cheek,diff_bin5,0.3583710498116115
pp457,434,trial7,cheek,diff_bin6,1.2475449207517288
pp457,434,trial8,brow,diff_bin1,-0.7076608539682581
pp457,434,trial8,brow,diff_bin2,-0.7846638148071734
pp457,434,trial8,brow,diff_bin3,-0.5989328143163016
pp457,434,trial8,brow,diff_bin4,-0.00828683977887873
pp457,434,trial8,brow,diff_bin5,0.15927188511178497
pp457,434,trial8,brow,diff_bin6,-0.0951634820564583
pp457,434,trial8,cheek,diff_bin1,-0.1562509033434608
pp457,434,trial8,cheek,diff_bin2,-0.1637081729312171
pp457,434,trial8,cheek,diff_bin3,0.15368306994767678
pp457,434,trial8,cheek,diff_bin4,0.0689797436867462
pp457,434,trial8,cheek,diff_bin5,0.020577842966214455
pp457,434,trial8,cheek,diff_bin6,0.06504005409321467
pp457,535,trial1,brow,diff_bin1,0.1619989018900828
pp457,535,trial1,brow,diff_bin2,-0.4042449742346416
pp457,535,trial1,brow,diff_bin3,0.3487525336728162
pp457,535,trial1,brow,diff_bin4,-0.03748472631892841
pp457,535,trial1,brow,diff_bin5,0.08517225679114349
pp457,535,trial1,brow,diff_bin6,-0.17397661782579543
pp457,535,trial1,cheek,diff_bin1,-0.06574357009205956
pp457,535,trial1,cheek,diff_bin2,-0.06743200848928732
pp457,535,trial1,cheek,diff_bin3,-7.738675987295496e-4
pp457,535,trial1,cheek,diff_bin4,-0.0731304880799315
pp457,535,trial1,cheek,diff_bin5,-0.14007003537002727
pp457,535,trial1,cheek,diff_bin6,-0.04745215412209114
pp457,535,trial2,brow,diff_bin1,0.11703838819616538
pp457,535,trial2,brow,diff_bin2,0.15831978011591366
pp457,535,trial2,brow,diff_bin3,0.3548530582759908
pp457,535,trial2,brow,diff_bin4,0.22622484877205992
pp457,535,trial2,brow,diff_bin5,0.25993641825549896
pp457,535,trial2,brow,diff_bin6,-0.17214293413004367
pp457,535,trial2,cheek,diff_bin1,-0.0477687363215713
pp457,535,trial2,cheek,diff_bin2,-0.09476360504441306
pp457,535,trial2,cheek,diff_bin3,-0.15343683934808094
pp457,535,trial2,cheek,diff_bin4,-0.18963273748865306
pp457,535,trial2,cheek,diff_bin5,-0.04024111513393036
pp457,535,trial2,cheek,diff_bin6,0.043477288728617225
pp457,535,trial3,brow,diff_bin1,0.12927470055051005
pp457,535,trial3,brow,diff_bin2,-0.22011256978622018
pp457,535,trial3,brow,diff_bin3,-0.19896643537174774
pp457,535,trial3,brow,diff_bin4,-0.3485174460195145
pp457,535,trial3,brow,diff_bin5,-0.35509990031195726
pp457,535,trial3,brow,diff_bin6,-0.16414995391779152
pp457,535,trial3,cheek,diff_bin1,NA
pp457,535,trial3,cheek,diff_bin2,NA
pp457,535,trial3,cheek,diff_bin3,NA
pp457,535,trial3,cheek,diff_bin4,NA
pp457,535,trial3,cheek,diff_bin5,NA
pp457,535,trial3,cheek,diff_bin6,NA
pp457,535,trial4,brow,diff_bin1,0.6644634976741026
pp457,535,trial4,brow,diff_bin2,0.2791430795302339
pp457,535,trial4,brow,diff_bin3,0.3601777936232703
pp457,535,trial4,brow,diff_bin4,-0.038389813784139346
pp457,535,trial4,brow,diff_bin5,0.040611392107839026
pp457,535,trial4,brow,diff_bin6,1.2890091118176055
pp457,535,trial4,cheek,diff_bin1,0.2278336562259334
pp457,535,trial4,cheek,diff_bin2,-0.1351454233781126
pp457,535,trial4,cheek,diff_bin3,-0.3531298556202167
pp457,535,trial4,cheek,diff_bin4,-0.4113809803245776
pp457,535,trial4,cheek,diff_bin5,-0.31148170848859646
pp457,535,trial4,cheek,diff_bin6,0.250873805188105
pp457,535,trial5,brow,diff_bin1,0.16136416522616842
pp457,535,trial5,brow,diff_bin2,0.17687995034406928
pp457,535,trial5,brow,diff_bin3,0.6330557871930185
pp457,535,trial5,brow,diff_bin4,-0.30408587954552585
pp457,535,trial5,brow,diff_bin5,-0.08230418742086487
pp457,535,trial5,brow,diff_bin6,-0.0802001529238161
pp457,535,trial5,cheek,diff_bin1,-0.1214268614006363
pp457,535,trial5,cheek,diff_bin2,0.005452248991048347
pp457,535,trial5,cheek,diff_bin3,-0.19089906628657383
pp457,535,trial5,cheek,diff_bin4,-0.05814559730453417
pp457,535,trial5,cheek,diff_bin5,-0.03721599633889727
pp457,535,trial5,cheek,diff_bin6,-0.031623044148079926
pp457,535,trial6,brow,diff_bin1,NA
pp457,535,trial6,brow,diff_bin2,NA
pp457,535,trial6,brow,diff_bin3,NA
pp457,535,trial6,brow,diff_bin4,NA
pp457,535,trial6,brow,diff_bin5,NA
pp457,535,trial6,brow,diff_bin6,NA
pp457,535,trial6,cheek,diff_bin1,1.282966951293572
pp457,535,trial6,cheek,diff_bin2,0.2670546731615385
pp457,535,trial6,cheek,diff_bin3,-0.7124154762303267
pp457,535,trial6,cheek,diff_bin4,-0.8244855748463253
pp457,535,trial6,cheek,diff_bin5,-0.6203604077814666
pp457,535,trial6,cheek,diff_bin6,-0.3116224116883655
pp457,535,trial7,brow,diff_bin1,0.00805175212557735
pp457,535,trial7,brow,diff_bin2,-0.289169567943544
pp457,535,trial7,brow,diff_bin3,-0.4296344407912066
pp457,535,trial7,brow,diff_bin4,-0.12002400139309496
pp457,535,trial7,brow,diff_bin5,-0.11315944191669039
pp457,535,trial7,brow,diff_bin6,-0.2264011645120362
pp457,535,trial7,cheek,diff_bin1,-0.039959708734392585
pp457,535,trial7,cheek,diff_bin2,-0.048014966921167135
pp457,535,trial7,cheek,diff_bin3,-0.13282382058192432
pp457,535,trial7,cheek,diff_bin4,-0.07661289227421386
pp457,535,trial7,cheek,diff_bin5,-0.0897686414526142
pp457,535,trial7,cheek,diff_bin6,-0.06064307910043387
pp457,535,trial8,brow,diff_bin1,0.07444050541792868
pp457,535,trial8,brow,diff_bin2,-0.13823154014129824
pp457,535,trial8,brow,diff_bin3,0.16799363704927156
pp457,535,trial8,brow,diff_bin4,-0.32226990952839907
pp457,535,trial8,brow,diff_bin5,-0.25700957697189497
pp457,535,trial8,brow,diff_bin6,-0.2666011532265973
pp457,535,trial8,cheek,diff_bin1,0.3057832288979524
pp457,535,trial8,cheek,diff_bin2,0.1957885024785463
pp457,535,trial8,cheek,diff_bin3,0.198883972873464
pp457,535,trial8,cheek,diff_bin4,-0.08667317105769645
pp457,535,trial8,cheek,diff_bin5,0.19846186327415705
pp457,535,trial8,cheek,diff_bin6,-0.11819068780594966
pp458,121,trial1,brow,diff_bin1,-0.4956948325216149
pp458,121,trial1,brow,diff_bin2,-0.5514669594348758
pp458,121,trial1,brow,diff_bin3,0.7879206549854655
pp458,121,trial1,brow,diff_bin4,0.8986083403099064
pp458,121,trial1,brow,diff_bin5,0.7886820492095376
pp458,121,trial1,brow,diff_bin6,-0.17449524056674554
pp458,121,trial1,cheek,diff_bin1,-0.46528423303719835
pp458,121,trial1,cheek,diff_bin2,-0.5515329524014523
pp458,121,trial1,cheek,diff_bin3,-0.47161814051755657
pp458,121,trial1,cheek,diff_bin4,2.815932319902827
pp458,121,trial1,cheek,diff_bin5,4.203123921957226
pp458,121,trial1,cheek,diff_bin6,1.3700560221985243
pp458,121,trial2,brow,diff_bin1,1.0835727514576399
pp458,121,trial2,brow,diff_bin2,-0.054371705393985836
pp458,121,trial2,brow,diff_bin3,0.2234420121142196
pp458,121,trial2,brow,diff_bin4,-0.5160485316901062
pp458,121,trial2,brow,diff_bin5,-0.711645269323985
pp458,121,trial2,brow,diff_bin6,-0.6443706510970677
pp458,121,trial2,cheek,diff_bin1,0.8666915031139037
pp458,121,trial2,cheek,diff_bin2,0.16864440315553425
pp458,121,trial2,cheek,diff_bin3,0.6286595277168714
pp458,121,trial2,cheek,diff_bin4,-0.06347080251547882
pp458,121,trial2,cheek,diff_bin5,-0.23944804829992
pp458,121,trial2,cheek,diff_bin6,-0.6648187846324694
pp458,121,trial3,brow,diff_bin1,NA
pp458,121,trial3,brow,diff_bin2,NA
pp458,121,trial3,brow,diff_bin3,NA
pp458,121,trial3,brow,diff_bin4,NA
pp458,121,trial3,brow,diff_bin5,NA
pp458,121,trial3,brow,diff_bin6,NA
pp458,121,trial3,cheek,diff_bin1,-0.21202672960679203
pp458,121,trial3,cheek,diff_bin2,0.2725007266766247
pp458,121,trial3,cheek,diff_bin3,-0.6433691222119841
pp458,121,trial3,cheek,diff_bin4,-1.1388080239641636
pp458,121,trial3,cheek,diff_bin5,-1.2164615101271687
pp458,121,trial3,cheek,diff_bin6,-1.3667957613290853
pp458,121,trial4,brow,diff_bin1,-0.03771620674241494
pp458,121,trial4,brow,diff_bin2,0.01893968132378654
pp458,121,trial4,brow,diff_bin3,0.055812915889550396
pp458,121,trial4,brow,diff_bin4,0.0012644582649764535
pp458,121,trial4,brow,diff_bin5,0.03389563929662587
pp458,121,trial4,brow,diff_bin6,0.031842594156717974
pp458,121,trial4,cheek,diff_bin1,-0.023063326891217817
pp458,121,trial4,cheek,diff_bin2,0.05227394700427351
pp458,121,trial4,cheek,diff_bin3,-0.046115676473110656
pp458,121,trial4,cheek,diff_bin4,-0.015862211974207452
pp458,121,trial4,cheek,diff_bin5,0.0063229301710334695
pp458,121,trial4,cheek,diff_bin6,0.005269108475861262
pp458,121,trial5,brow,diff_bin1,-0.09656110320282263
pp458,121,trial5,brow,diff_bin2,-0.075119697999943
pp458,121,trial5,brow,diff_bin3,-0.12912430260732283
pp458,121,trial5,brow,diff_bin4,-0.001563577424433249
pp458,121,trial5,brow,diff_bin5,-0.007654731217007771
pp458,121,trial5,brow,diff_bin6,-0.16864882063190828
pp458,121,trial5,cheek,diff_bin1,-0.010966332015386326
pp458,121,trial5,cheek,diff_bin2,-0.041077091493068374
pp458,121,trial5,cheek,diff_bin3,-0.07681921065432729
pp458,121,trial5,cheek,diff_bin4,-0.003479807055933426
pp458,121,trial5,cheek,diff_bin5,0.07438224798424131
pp458,121,trial5,cheek,diff_bin6,-0.006004588200617
pp458,121,trial6,brow,diff_bin1,0.08843050059577001
pp458,121,trial6,brow,diff_bin2,-0.0057784383076879275
pp458,121,trial6,brow,diff_bin3,0.053569522193624625
pp458,121,trial6,brow,diff_bin4,0.13378784222976284
pp458,121,trial6,brow,diff_bin5,0.08519457514346482
pp458,121,trial6,brow,diff_bin6,0.30439453372357
pp458,121,trial6,cheek,diff_bin1,0.012623905723417539
pp458,121,trial6,cheek,diff_bin2,-0.02577472229442135
pp458,121,trial6,cheek,diff_bin3,0.010516262333073123
pp458,121,trial6,cheek,diff_bin4,0.010252806909280099
pp458,121,trial6,cheek,diff_bin5,-0.004083559068792542
pp458,121,trial6,cheek,diff_bin6,0.10530532835195217
pp458,121,trial7,brow,diff_bin1,0.028361934846675263
pp458,121,trial7,brow,diff_bin2,0.08949101397929862
pp458,121,trial7,brow,diff_bin3,0.09487515884952077
pp458,121,trial7,brow,diff_bin4,-0.038899087054812154
pp458,121,trial7,brow,diff_bin5,-0.020408084470210808
pp458,121,trial7,brow,diff_bin6,0.06807680142727868
pp458,121,trial7,cheek,diff_bin1,-0.17587845000051883
pp458,121,trial7,cheek,diff_bin2,-0.1362064541010135
pp458,121,trial7,cheek,diff_bin3,0.016806260576132492
pp458,121,trial7,cheek,diff_bin4,-0.13218875888816928
pp458,121,trial7,cheek,diff_bin5,-0.16411077440442867
pp458,121,trial7,cheek,diff_bin6,-0.23267504844657338
pp458,121,trial8,brow,diff_bin1,-0.41574843899407377
pp458,121,trial8,brow,diff_bin2,-0.43875342162138664
pp458,121,trial8,brow,diff_bin3,-0.19236081218157347
pp458,121,trial8,brow,diff_bin4,-0.09366508588626382
pp458,121,trial8,brow,diff_bin5,-0.25929552227274444
pp458,121,trial8,brow,diff_bin6,-0.4012547560858495
pp458,121,trial8,cheek,diff_bin1,-0.1375237312199788
pp458,121,trial8,cheek,diff_bin2,-0.23755995109606964
pp458,121,trial8,cheek,diff_bin3,-0.2360450824092596
pp458,121,trial8,cheek,diff_bin4,-0.19708661161586039
pp458,121,trial8,cheek,diff_bin5,-0.2896143519138491
pp458,121,trial8,cheek,diff_bin6,-0.2272742122588156
pp458,131,trial1,brow,diff_bin1,-0.18302013661126382
pp458,131,trial1,brow,diff_bin2,-0.17165360855190592
pp458,131,trial1,brow,diff_bin3,-0.12579320287700863
pp458,131,trial1,brow,diff_bin4,-0.19021259276365665
pp458,131,trial1,brow,diff_bin5,-0.12564364329728023
pp458,131,trial1,brow,diff_bin6,0.17150404897217758
pp458,131,trial1,cheek,diff_bin1,-0.0028650777337496103
pp458,131,trial1,cheek,diff_bin2,-0.13636013643155948
pp458,131,trial1,cheek,diff_bin3,-0.16212388141665607
pp458,131,trial1,cheek,diff_bin4,-0.18181717434518757
pp458,131,trial1,cheek,diff_bin5,-0.08475580529609328
pp458,131,trial1,cheek,diff_bin6,0.19658165538692368
pp458,131,trial2,brow,diff_bin1,-0.16344142799227418
pp458,131,trial2,brow,diff_bin2,-0.13328477818885814
pp458,131,trial2,brow,diff_bin3,-0.12289718556044976
pp458,131,trial2,brow,diff_bin4,-0.20972331975549702
pp458,131,trial2,brow,diff_bin5,-0.19656207673939835
pp458,131,trial2,brow,diff_bin6,-0.1540327707948152
pp458,131,trial2,cheek,diff_bin1,-0.2724787720579752
pp458,131,trial2,cheek,diff_bin2,-0.2730935013801591
pp458,131,trial2,cheek,diff_bin3,-0.09919096705808814
pp458,131,trial2,cheek,diff_bin4,-0.24827380499698762
pp458,131,trial2,cheek,diff_bin5,-0.08632556052952686
pp458,131,trial2,cheek,diff_bin6,-0.10802770106448042
pp458,131,trial4,brow,diff_bin1,-0.03684604191490415
pp458,131,trial4,brow,diff_bin2,0.1572415035962607
pp458,131,trial4,brow,diff_bin3,0.2421369595802688
pp458,131,trial4,brow,diff_bin4,1.2476668030705467
pp458,131,trial4,brow,diff_bin5,1.5850052333106528
pp458,131,trial4,brow,diff_bin6,0.018966873974646248
pp458,131,trial4,cheek,diff_bin1,0.0595299484679075
pp458,131,trial4,cheek,diff_bin2,0.25313675302783456
pp458,131,trial4,cheek,diff_bin3,0.2111595221701398
pp458,131,trial4,cheek,diff_bin4,0.7114613719531662
pp458,131,trial4,cheek,diff_bin5,0.4824088355837474
pp458,131,trial4,cheek,diff_bin6,0.12298977367406141
pp458,131,trial5,brow,diff_bin1,-0.015268673457725979
pp458,131,trial5,brow,diff_bin2,-0.07059212163180162
pp458,131,trial5,brow,diff_bin3,0.01970107554785827
pp458,131,trial5,brow,diff_bin4,0.06028610695597231
pp458,131,trial5,brow,diff_bin5,-0.006308694999452302
pp458,131,trial5,brow,diff_bin6,-0.0027056687605410135
pp458,131,trial5,cheek,diff_bin1,0.40388814198408995
pp458,131,trial5,cheek,diff_bin2,0.18211356169695472
pp458,131,trial5,cheek,diff_bin3,-0.16330943082372473
pp458,131,trial5,cheek,diff_bin4,-0.1378859824276943
pp458,131,trial5,cheek,diff_bin5,-0.09567822807418064
pp458,131,trial5,cheek,diff_bin6,-0.21168643301772594
pp458,131,trial6,brow,diff_bin1,-0.03839602301390749
pp458,131,trial6,brow,diff_bin2,0.11265915251176978
pp458,131,trial6,brow,diff_bin3,0.06819916835614737
pp458,131,trial6,brow,diff_bin4,-0.01593489340378884
pp458,131,trial6,brow,diff_bin5,-0.07233245128682303
pp458,131,trial6,brow,diff_bin6,-0.03961969230259438
pp458,131,trial6,cheek,diff_bin1,0.0502321674698773
pp458,131,trial6,cheek,diff_bin2,-0.1319362807737009
pp458,131,trial6,cheek,diff_bin3,0.012009176401233779
pp458,131,trial6,cheek,diff_bin4,0.0911555766323997
pp458,131,trial6,cheek,diff_bin5,3.171948415921853
pp458,131,trial6,cheek,diff_bin6,1.8733546774271965
pp458,131,trial7,brow,diff_bin1,1.3626237345799619
pp458,131,trial7,brow,diff_bin2,0.80520158460681
pp458,131,trial7,brow,diff_bin3,-0.15729588889798013
pp458,131,trial7,brow,diff_bin4,-0.25570609235926295
pp458,131,trial7,brow,diff_bin5,-0.3584943126089587
pp458,131,trial7,brow,diff_bin6,-0.2392681349145696
pp458,131,trial7,cheek,diff_bin1,0.7305070036315396
pp458,131,trial7,cheek,diff_bin2,0.5655290217904587
pp458,131,trial7,cheek,diff_bin3,0.18612027960047406
pp458,131,trial7,cheek,diff_bin4,-0.17963268978957003
pp458,131,trial7,cheek,diff_bin5,-0.07563366124725847
pp458,131,trial7,cheek,diff_bin6,0.04112100073036713
pp458,131,trial8,brow,diff_bin1,-0.2516000020794471
pp458,131,trial8,brow,diff_bin2,-0.23521642993647313
pp458,131,trial8,brow,diff_bin3,-0.23230681629448435
pp458,131,trial8,brow,diff_bin4,-0.27646768129064997
pp458,131,trial8,brow,diff_bin5,-0.21992056382788744
pp458,131,trial8,brow,diff_bin6,-0.2251551491183812
pp458,131,trial8,cheek,diff_bin1,-0.26265408021235903
pp458,131,trial8,cheek,diff_bin2,-0.21089606674634684
